Id,Label,timeset,paper,authors,iv,country,year,game,community,indegree,outdegree,Degree
10.3758/BF03335441,"Kaufmann, Solomon",,https://data.cooperationdatabank.org/id/ENG02245,"Kaufmann, Solomon","Incentives-related independent variables, Partner(s)' strategies-related independent variables, Symmetry-related independent variables",CAN,1972,Prisoner's Dilemma Game,133,0,1,1
10.1093/acprof:oso/9780199300730.003.0008,"Rivas, Sutter",,https://data.cooperationdatabank.org/id/ENG02324,"Rivas, Sutter","Institutional Choice-related independent variables, Leadership-related independent variables, Ostracism-related independent variables, Period-related independent variables, Reward-related independent variables",DEU,2010,Public Goods Game,14,0,0,0
10.1177/147470491301100106,"Storey, Workman",,https://data.cooperationdatabank.org/id/ENG02297,"Storey, Workman","Gender-related independent variables, Priming-related independent variables",GBR,2012,Prisoner's Dilemma Game,37,0,3,3
10.1111/1468-0475.00080,"Brosig, Ockenfels, Weimann",,https://data.cooperationdatabank.org/id/ENG00341,"Brosig, Ockenfels, Weimann",Communication-related independent variables,DEU,2001,Public Goods Game,131,33,11,44
10.1257/aer.101.1.411,"Dal Bó, Fréchette",,https://data.cooperationdatabank.org/id/ENG00607,"Dal Bó, Fréchette","Game Duration-related independent variables, PDG-related independent variables",USA,2006,Prisoner's Dilemma Game,132,30,16,46
10.2139/ssrn.2014854,"Lönnqvist, Sprenger, Verkasalo, Walkowitz, Wichardt",,https://data.cooperationdatabank.org/id/ENG01535,"Lönnqvist, Sprenger, Verkasalo, Walkowitz, Wichardt","Partner(s)' strategies-related independent variables, Sequentiality-related independent variables",DEU,2010,Prisoner's Dilemma Game,137,0,2,2
10.1038/nature11467,"Greene, Nowak, Rand",,https://data.cooperationdatabank.org/id/ENG01974,"Greene, Nowak, Rand",Time Pressure-related independent variables,USA,2011,Public Goods Game,132,48,17,65
10.1037/h0022898,"Doob, Gergen, Marlowe",,https://data.cooperationdatabank.org/id/ENG01602,"Doob, Gergen, Marlowe","Perception of the partner(s)-related independent variables, Shadow of the Future-related independent variables",USA,1964,Prisoner's Dilemma Game,133,21,2,23
10.1177/0146167206289978,"De Cremer, Mulder, Wilke, van Dijk",,https://data.cooperationdatabank.org/id/ENG01744,"De Cremer, Mulder, Wilke, van Dijk","Expectations-related independent variables, Punishment-related independent variables",NLD,2005,Public Goods Game,23,10,15,25
10.1016/j.jebo.2016.06.003,"Godoy, Morales, Ramalingam, Walker",,https://data.cooperationdatabank.org/id/ENG01965,"Godoy, Morales, Ramalingam, Walker","Institutional Choice-related independent variables, Punishment-related independent variables",GBR,2015,Public Goods Game,17,1,18,19
10.1080/17470919.2014.965341,"Fosgaard, Macoveanu, Ramsøy, Siebner, Skov",,https://data.cooperationdatabank.org/id/ENG01968,"Fosgaard, Macoveanu, Ramsøy, Siebner, Skov",Framing-related independent variables,DNK,2013,Prisoner's Dilemma Game,37,0,11,11
10.3758/bf03332645,"Bonoma, Lindskold, Schlenker, Tedeschi",,https://data.cooperationdatabank.org/id/ENG01506,"Bonoma, Lindskold, Schlenker, Tedeschi","Communication-related independent variables, Reward-related independent variables",USA,1971,Prisoner's Dilemma Game,133,0,1,1
10.2139/ssrn.2324398,"Kamei, Putterman",,https://data.cooperationdatabank.org/id/ENG01274,"Kamei, Putterman","Feedback-related independent variables, PGG-related independent variables",USA,2012,Public Goods Game,131,2,18,20
10.2139/ssrn.139673,"Brandts, Charness",,https://data.cooperationdatabank.org/id/ENG00316,"Brandts, Charness",Sequentiality-related independent variables,ESP,2000,Prisoner's Dilemma Game,23,1,1,2
10.1111/j.1467-6435.2010.00464.x,"Kirchler, Muehlbacher, Wahl",,https://data.cooperationdatabank.org/id/ENG02519,"Kirchler, Muehlbacher, Wahl","Age-related independent variables, Gender-related independent variables, Institutional Choice-related independent variables",AUT,2010,Public Goods Game,23,0,3,3
10.1097/00001756-200411150-00022,"Aronson, Cohen, Nystrom, Rilling, Sanfey",,https://data.cooperationdatabank.org/id/ENG02035,"Aronson, Cohen, Nystrom, Rilling, Sanfey",Partner type-related independent variables,USA,2003,Prisoner's Dilemma Game,37,19,1,20
10.1016/j.euroecorev.2016.03.001,"Diederich,Goeschl,Waichman",,https://data.cooperationdatabank.org/id/ENG00705,"Diederich,Goeschl,Waichman",Group Size-related independent variables,DEU,2012,Public Goods Game,131,0,17,17
10.1111/1467-839x.00036,Ando,,https://data.cooperationdatabank.org/id/ENG00063,Ando,Identification-related independent variables,JPN,1999,Public Goods Game,15,0,0,0
10.1037//0022-3514.50.1.67,"Yamagishi,Sato",,https://data.cooperationdatabank.org/id/ENG02614,"Yamagishi,Sato","Acquaintance-related independent variables, Expectations-related independent variables, PDG-related independent variables, Personality-related independent variables",JPN,1984,Public Goods Game,132,2,0,2
10.1016/j.jebo.2013.08.014,Stahl,,https://data.cooperationdatabank.org/id/ENG02272,Stahl,"Period-related independent variables, Reputation-related independent variables",USA,2007,Prisoner's Dilemma Game,132,7,1,8
10.1037/h0034456,"Cowan, Firestone, Gardin, Kaplan",,https://data.cooperationdatabank.org/id/ENG00959,"Cowan, Firestone, Gardin, Kaplan",Communication-related independent variables,USA,1971,Prisoner's Dilemma Game,133,3,1,4
10.1080/00779954.2011.556069,"Levati, Ploner, Traub",,https://data.cooperationdatabank.org/id/ENG01470,"Levati, Ploner, Traub","PGG-related independent variables, Personality-related independent variables",DEU,2011,Public Goods Game,131,2,9,11
10.1006/obhd.2000.2882,"Camerer, Knez",,https://data.cooperationdatabank.org/id/ENG01361,"Camerer, Knez",Game Type-related independent variables,USA,1996,Prisoner's Dilemma Game,132,14,8,22
10.3386/w12097,List,,https://data.cooperationdatabank.org/id/ENG01512,List,"Age-related independent variables, Ethnicity-related independent variables, Gender-related independent variables",USA,2003,Prisoner's Dilemma Game,16,0,0,0
10.1177/0022002714530429,"Normann, Rau",,https://data.cooperationdatabank.org/id/ENG01797,"Normann, Rau",Sequentiality-related independent variables,DEU,2015,Public Goods Game,131,1,12,13
10.1016/j.scaman.2014.03.001,"Kaufmann, Sapulete, van Witteloostuijn",,https://data.cooperationdatabank.org/id/ENG02106,"Kaufmann, Sapulete, van Witteloostuijn",Gender-related independent variables,NLD,2014,Prisoner's Dilemma Game,10,0,2,2
10.1002/bdm.419,"Komorita, Tung Au",,https://data.cooperationdatabank.org/id/ENG00106,"Komorita, Tung Au","Partner(s)' strategies-related independent variables, Period-related independent variables",USA,2002,Prisoner's Dilemma Game,23,1,9,10
10.1016/j.jrp.2013.12.005,"Extremera, Fernández-Berrocal, Lopes, Ruiz-Aranda",,https://data.cooperationdatabank.org/id/ENG00215,"Extremera, Fernández-Berrocal, Lopes, Ruiz-Aranda","Age-related independent variables, Game Type-related independent variables, Gender-related independent variables, Personality-related independent variables",ESP,2013,Prisoner's Dilemma Game,23,0,4,4
10.1002/bs.3830120406,Swensson,,https://data.cooperationdatabank.org/id/ENG02331,Swensson,"Communication-related independent variables, Uncertainty-related independent variables",USA,1966,Prisoner's Dilemma Game,133,10,7,17
10.1177/0146167216684134,"Keller, Knezevic, Pfattheicher",,https://data.cooperationdatabank.org/id/ENG01903,"Keller, Knezevic, Pfattheicher","Personality-related independent variables, Punishment-related independent variables",DEU,2016,Public Goods Game,132,0,19,19
10.1108/IJCMA-10-2015-0068,"Connolly, Kugler, Motro",,https://data.cooperationdatabank.org/id/ENG01737,"Connolly, Kugler, Motro",Emotions-related independent variables,USA,2015,Public Goods Game,23,0,9,9
10.1016/j.euroecorev.2013.01.005,"Balafoutas, Kocher, Putterman, Sutter",,https://data.cooperationdatabank.org/id/ENG00123,"Balafoutas, Kocher, Putterman, Sutter","Institutional Choice-related independent variables, PGG-related independent variables, Power-related independent variables",AUS,2012,Other,131,8,15,23
10.1080/00224545.1966.9919713,"Feigenbaum, Rekosh",,https://data.cooperationdatabank.org/id/ENG02016,"Feigenbaum, Rekosh",Partner type-related independent variables,USA,1966,Prisoner's Dilemma Game,133,3,5,8
10.1037/0022-3514.51.1.110,Yamagishi,,https://data.cooperationdatabank.org/id/ENG02606,Yamagishi,"Gender-related independent variables, Personality-related independent variables, Punishment-related independent variables",JPN,1985,Public Goods Game,17,157,13,170
10.1016/j.jebo.2016.09.015,"Boosey, Mark Isaac",,https://data.cooperationdatabank.org/id/ENG00281,"Boosey, Mark Isaac",Punishment-related independent variables,USA,2015,Public Goods Game,17,2,16,18
10.1080/13218719.2014.893550,"Hawes, Johnston, Straiton",,https://data.cooperationdatabank.org/id/ENG01245,"Hawes, Johnston, Straiton","Emotions-related independent variables, Personality-related independent variables",AUS,2014,Prisoner's Dilemma Game,37,0,6,6
10.1007/BF01262516,Rapoport,,https://data.cooperationdatabank.org/id/ENG01979,Rapoport,Sequentiality-related independent variables,ISR,1994,Public Goods Game,23,5,7,12
10.1016/j.jebo.2007.09.001,"Muller, Sefton, Steinberg, Vesterlund",,https://data.cooperationdatabank.org/id/ENG01748,"Muller, Sefton, Steinberg, Vesterlund",Period-related independent variables,GBR,2001,Public Goods Game,131,15,5,20
10.1016/j.econlet.2017.01.016,"Fu, Ji, Kamei, Putterman",,https://data.cooperationdatabank.org/id/ENG00907,"Fu, Ji, Kamei, Putterman",Punishment-related independent variables,CHN,2016,Public Goods Game,17,0,5,5
10.3389/fnbeh.2016.00180,"Fischer, Grechenig, Meier",,https://data.cooperationdatabank.org/id/ENG00875,"Fischer, Grechenig, Meier","Feedback-related independent variables, Period-related independent variables, Punishment-related independent variables",DEU,2014,Public Goods Game,17,1,14,15
10.1007/s10640-017-0126-7,"Löschel, Reif, Rübbelke",,https://data.cooperationdatabank.org/id/ENG02014,"Löschel, Reif, Rübbelke","Institutional Choice-related independent variables, Punishment-related independent variables",DEU,2017,Public Goods Game,17,0,27,27
10.1098/rspb.2008.1082,"Henrich, O'Gorman, Van Vugt",,https://data.cooperationdatabank.org/id/ENG01813,"Henrich, O'Gorman, Van Vugt",Punishment-related independent variables,GBR,2008,Public Goods Game,17,20,10,30
10.14254/2071-789X.2016/9-4/19,"Markowska-Przybyła, Ramsey",,https://data.cooperationdatabank.org/id/ENG01598,"Markowska-Przybyła, Ramsey","Personality-related independent variables, Social Capital-related independent variables",POL,2014,Public Goods Game,18,0,0,0
10.1016/j.geb.2015.10.004,"Palfrey, Rosenthal, Roy",,https://data.cooperationdatabank.org/id/ENG01863,"Palfrey, Rosenthal, Roy",Communication-related independent variables,USA,2015,Public Goods Game,131,2,7,9
10.1002/per.1992,"Folmer, Haesevoets, Van Hiel",,https://data.cooperationdatabank.org/id/ENG01076,"Folmer, Haesevoets, Van Hiel","Partner(s)' strategies-related independent variables, Personality-related independent variables",BEL,2014,Public Goods Game,23,2,24,26
10.1007/978-3-642-85261-9_6,"Harris, Kerr",,https://data.cooperationdatabank.org/id/ENG01314,"Harris, Kerr","Communication-related independent variables, PGG-related independent variables, Personality-related independent variables",USA,1996,Public Goods Game,23,1,9,10
10.1177/0022002710372329,"Boone, Declerck, Kiyonari",,https://data.cooperationdatabank.org/id/ENG00278,"Boone, Declerck, Kiyonari","Age-related independent variables, Gender-related independent variables, Personality-related independent variables, Reputation-related independent variables, Sequentiality-related independent variables",BEL,2008,Prisoner's Dilemma Game,23,14,18,32
10.1628/093245616x14500948554072,"Kocher, Matzat",,https://data.cooperationdatabank.org/id/ENG01367,"Kocher, Matzat","Institutional Choice-related independent variables, Matching-related independent variables, Period-related independent variables, Personality-related independent variables, Punishment-related independent variables, Reward-related independent variables",DEU,2016,Public Goods Game,19,0,0,0
10.2139/ssrn.2172902,"Battaglini, Nunnari, Palfrey",,https://data.cooperationdatabank.org/id/ENG00161,"Battaglini, Nunnari, Palfrey","Group Size-related independent variables, PGG-related independent variables",USA,2012,Other,20,0,0,0
10.1093/scan/nsw170,"Boone, Declerck, Emonds, Lambert",,https://data.cooperationdatabank.org/id/ENG01444,"Boone, Declerck, Emonds, Lambert",Personality-related independent variables,BEL,2015,Prisoner's Dilemma Game,23,0,9,9
10.1073/pnas.1208417109,"Barrett, Dannenberg",,https://data.cooperationdatabank.org/id/ENG00151,"Barrett, Dannenberg","Personality-related independent variables, Uncertainty-related independent variables",DEU,2012,Public Goods Game,23,10,1,11
10.1177/002200276801200209,"Knapp, Podell",,https://data.cooperationdatabank.org/id/ENG01360,"Knapp, Podell","Education-related independent variables, Partner(s)' strategies-related independent variables",USA,1968,Prisoner's Dilemma Game,133,1,18,19
10.1177/019027250807100406,"Irwin, Mcgrimmon, Simpson",,https://data.cooperationdatabank.org/id/ENG01197,"Irwin, Mcgrimmon, Simpson",Personality-related independent variables,USA,2008,Prisoner's Dilemma Game,23,1,13,14
10.5465/amle.2014.0338,"Urbig,Terjesen,Procher,Muehlfeld,van Witteloostuijn",,https://data.cooperationdatabank.org/id/ENG02424,"Urbig,Terjesen,Procher,Muehlfeld,van Witteloostuijn",Personality-related independent variables,NLD,2012,Public Goods Game,10,2,0,2
10.1080/00207597508247333,Bethlehem,,https://data.cooperationdatabank.org/id/ENG00216,Bethlehem,"Education-related independent variables, Gender-related independent variables",ZMB,1975,Prisoner's Dilemma Game,133,1,3,4
10.1016/j.socec.2008.10.013,"Berlemann, Dittrich, Markwardt",,https://data.cooperationdatabank.org/id/ENG00208,"Berlemann, Dittrich, Markwardt","Communication-related independent variables, Feedback-related independent variables",DEU,2007,Public Goods Game,131,0,5,5
10.1177/1368430205049253,"Hopthrow, Hulbert",,https://data.cooperationdatabank.org/id/ENG01156,"Hopthrow, Hulbert",Communication-related independent variables,GBR,2003,Prisoner's Dilemma Game,23,2,10,12
10.1016/j.jebo.2017.04.006,"Brekke, Konow, Nyborg",,https://data.cooperationdatabank.org/id/ENG00331,"Brekke, Konow, Nyborg","Framing-related independent variables, PGG-related independent variables",NOR,2010,Public Goods Game,131,0,11,11
10.1016/j.econlet.2014.05.034,"Kagel, McGee",,https://data.cooperationdatabank.org/id/ENG01261,"Kagel, McGee","Education-related independent variables, Ethnicity-related independent variables, Personality-related independent variables",USA,2014,Prisoner's Dilemma Game,132,4,8,12
10.1037/e683302011-039,Croson,,https://data.cooperationdatabank.org/id/ENG00580,Croson,"Behavior in the game-related independent variables, Expectations-related independent variables",USA,2006,Public Goods Game,17,1,0,1
